,track_id,title,artist_id,artist_mbid,artist_name,duration,entry_id,user_id,num_plays
120,TRASRXK128F9311176,Fake Tales Of San Francisco,ARM0P6Z1187FB4D466,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,Arctic Monkeys,177.94567,6090332,5d5a27d2fe3d45e515e79ddb7f70822ef5cd3600,12
121,TRBGJDW128F4292EDB,Karma,AR52EZT1187B9900BF,8ef1df30-ae4f-4dbd-9351-1a32b208a01e,Alicia Keys,255.99955,6090342,5d5a27d2fe3d45e515e79ddb7f70822ef5cd3600,1
122,TRARUTP128E0797FC7,Crawling (Album Version),ARQUMH41187B9AF699,f59c5520-5f46-4d2c-b2c4-822eabf53419,Linkin Park,208.95302,6090351,5d5a27d2fe3d45e515e79ddb7f70822ef5cd3600,7
123,TRAQFGR128EF34E7AF,Waterfall (Spirit Of The Rainforest Album Version),ARI4S0E1187B9B06C0,50a45c3d-b54b-4fd5-bb83-5046e4ff6813,David Arkenstone,363.41506,6090355,5d5a27d2fe3d45e515e79ddb7f70822ef5cd3600,1
124,TRBAEYW128F147D9EA,The People You Care For,ARY5TFK1187B9BA2BD,09cb2f95-0cde-4fb6-a318-556ef3cf8deb,John Ottman,205.92281,6090400,5d5a27d2fe3d45e515e79ddb7f70822ef5cd3600,5
125,TRACCUS128F92E1FEB,Bedroom Acoustics,ARR3ONV1187B9A2F59,fd857293-5ab8-40de-b29e-55a69d4e4d0f,Muse,156.96934,6090404,5d5a27d2fe3d45e515e79ddb7f70822ef5cd3600,1
126,TRALEPN128F9311179,Dancing Shoes,ARM0P6Z1187FB4D466,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,Arctic Monkeys,141.13914,6090430,5d5a27d2fe3d45e515e79ddb7f70822ef5cd3600,131
127,TRAFMPX128F4246C49,All I Ask For (Album Version),ARQATWU1187B98EE26,91e2e08f-abd7-44d6-9a84-b8a4afa8a265,Ill Nino,219.81995,6090456,5d5a27d2fe3d45e515e79ddb7f70822ef5cd3600,1
128,TRBEQFT128F146BD6D,Moonlight Serenade,ARSL3N21187B98DFC5,74ba575f-3420-4d62-8e48-ac473d3c4282,Klaus Badelt,128.62649,6090460,5d5a27d2fe3d45e515e79ddb7f70822ef5cd3600,5
129,TRAUOPE128EF367610,Given Up (Album Version),ARQUMH41187B9AF699,f59c5520-5f46-4d2c-b2c4-822eabf53419,Linkin Park,189.28281,6090474,5d5a27d2fe3d45e515e79ddb7f70822ef5cd3600,153
130,TRAQJMP128F92E3821,Can't Take My Eyes Off You,ARR3ONV1187B9A2F59,fd857293-5ab8-40de-b29e-55a69d4e4d0f,Muse,211.12118,6090488,5d5a27d2fe3d45e515e79ddb7f70822ef5cd3600,2
131,TRBGCAK128F425F3CC,Firestarter,AR4L4WQ1187FB51996,4a4ee089-93b1-4470-af9a-6ff575d32704,The Prodigy,225.09669,6109317,1df0ed2325822da1da73250cab1ebbe2e26a3404,105
132,TRAMLZC128F92F3EB9,Long Live The Party,ARW2U4O1187FB4408B,ef2d4a1c-195e-41f4-839e-bdfd3f85adc3,Andrew W.K.,240.40444,6109324,1df0ed2325822da1da73250cab1ebbe2e26a3404,1
133,TRAGSKH12903CCCAA9,Don't Call Me Andy,ARW2U4O1187FB4408B,ef2d4a1c-195e-41f4-839e-bdfd3f85adc3,Andrew W.K.,165.51138,6109341,1df0ed2325822da1da73250cab1ebbe2e26a3404,1
134,TRAHFHR12903CCCAF8,Can You Dance With Me?,ARW2U4O1187FB4408B,ef2d4a1c-195e-41f4-839e-bdfd3f85adc3,Andrew W.K.,127.4771,6109347,1df0ed2325822da1da73250cab1ebbe2e26a3404,1
135,TRBEKGR128F425DA44,Price I Pay,ARQOATR1187B9AE959,e3434cc7-d348-491a-9dc8-325af3d9086d,Jane's Addiction,327.1571,6109384,1df0ed2325822da1da73250cab1ebbe2e26a3404,1
136,TRAXRSK128F42B44D2,Infected,AR46CAD1187FB4D84B,149e6720-4e4a-41a4-afca-6d29083fc091,Bad Religion,247.58812,6153112,ec912648501e30057b6f27b945cb6318c6e581a6,81
137,TRAYQLP128F92FA224,Check On It,AR65K7A1187FB4DAA4,183105b5-3e68-4748-9086-2c1c11bf7a3d,Beyoncé feat. Slim Thug,211.17342,6153134,ec912648501e30057b6f27b945cb6318c6e581a6,42
138,TRABIOI12903CD8B9B,Daydreaming [Jakwob Remix],ARJ9B1V1187FB4DD1F,62d8c600-1830-49ac-89b3-edcf60d7471e,Kid Sister,277.2371,6221365,443e4652e68f06e133bbd1bd4afffc797ae4e6fe,3
139,TRAFCZM128F931AD24,Back to '93,AR9VEMN1187FB4D75B,dc9b8085-fe1e-4b83-8d41-6dd8d295513c,Caspa,371.64363,6221372,443e4652e68f06e133bbd1bd4afffc797ae4e6fe,3
140,TRAOBOQ12903CC1289,Frustration,ARTR7971187FB4CF69,3ce68b60-1c6c-4b0f-87fd-0f13410df01d,Rocket From The Tombs,138.44853,6221419,443e4652e68f06e133bbd1bd4afffc797ae4e6fe,37
141,TRAMBEY128F42408F1,Plasma (Album Version),AR3O66A1187FB39519,f2fa5cf6-e0b0-4559-8641-e033f1a9e6fc,Sinch,300.72118,6221425,443e4652e68f06e133bbd1bd4afffc797ae4e6fe,76
142,TRADVSU128E0786371,Redwing,ARC6UC81187B989062,232bb885-d7c6-4463-a694-0830ae3300bc,Hem,252.86485,6351948,1198e6c8673f603114e7de4b1045a6cc6e80c897,82
143,TRBAHNM128F426895A,Polly's Dress,ARC6UC81187B989062,232bb885-d7c6-4463-a694-0830ae3300bc,Hem,71.05261,6351997,1198e6c8673f603114e7de4b1045a6cc6e80c897,79
144,TRAXRSK128F42B44D2,Infected,AR46CAD1187FB4D84B,149e6720-4e4a-41a4-afca-6d29083fc091,Bad Religion,247.58812,6358182,7b999f1551d91ab92f5323576082289bdbf719c1,143
145,TRARUTP128E0797FC7,Crawling (Album Version),ARQUMH41187B9AF699,f59c5520-5f46-4d2c-b2c4-822eabf53419,Linkin Park,208.95302,6358190,7b999f1551d91ab92f5323576082289bdbf719c1,22
146,TRAVWZA128F931F36E,Ahead By A Century,ARUHYH21187B98BA89,e86ab653-bec8-46f3-b4b6-a1a866919ef6,The Tragically Hip,225.43628,6447061,b3872a8af3629e4f4346887fea580e1f47de927b,108
147,TRBFLIP128E07897B4,Things I Don't Understand,ARJ7KF01187B98D717,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,295.67955,6447077,b3872a8af3629e4f4346887fea580e1f47de927b,1
148,TRBANHU128EF35EB62,Cunoasterea Tacuta,ARWJAQ81187FB46F73,aeeeaab0-7262-4eef-aa80-198c98b2ba95,Negura Bunget,431.72526,6800241,06b3d85b93084237374b04a9c228c2339fa20cc9,174
149,TRAXRSK128F42B44D2,Infected,AR46CAD1187FB4D84B,149e6720-4e4a-41a4-afca-6d29083fc091,Bad Religion,247.58812,6935442,153cf6ad167932b75f2a6964a939462b6297f07c,111
150,TRAZBRT128F9305CE3,It's Like That,ARX9YIP1187B98A656,5ecc3f72-20a6-47a0-8dc5-fb0b3dadeea0,RUN-DMC vs. Jason Nevins,250.06975,7116768,1743b8d5e0260aed4877671db748c18fb5f57d59,50
151,TRAUOEY128F421CBD3,Valerie,ARWD25M1187FB4C563,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,Amy Winehouse,229.85098,7116784,1743b8d5e0260aed4877671db748c18fb5f57d59,70
152,TRAAINT128F933BBE0,Niev nietch nievitch,ARVEJ9M1187FB4DC44,a9a7819b-8c6a-4b9a-a3e9-cad0471963df,Les Ogres De Barback,254.06649,7184129,6fddfd7066b500ff1a6fb59bb086670a76c63db2,15
153,TRAETYC128F933BBF4,L'education du corps des porcs,ARVEJ9M1187FB4DC44,a9a7819b-8c6a-4b9a-a3e9-cad0471963df,Les Ogres De Barback,287.242,7184133,6fddfd7066b500ff1a6fb59bb086670a76c63db2,6
154,TRAZSBF128F933BBCA,Femme du guerrier,ARVEJ9M1187FB4DC44,a9a7819b-8c6a-4b9a-a3e9-cad0471963df,Les Ogres De Barback,278.12526,7184143,6fddfd7066b500ff1a6fb59bb086670a76c63db2,15
155,TRASPZQ128F933BBDA,Grand-mère,ARVEJ9M1187FB4DC44,a9a7819b-8c6a-4b9a-a3e9-cad0471963df,Les Ogres De Barback,221.3873,7184158,6fddfd7066b500ff1a6fb59bb086670a76c63db2,41
156,TRBASFU128F933BBF0,Flute,ARVEJ9M1187FB4DC44,a9a7819b-8c6a-4b9a-a3e9-cad0471963df,Les Ogres De Barback,247.32689,7184164,6fddfd7066b500ff1a6fb59bb086670a76c63db2,8
157,TRAIGSC128F933BBD7,Printemps,ARVEJ9M1187FB4DC44,a9a7819b-8c6a-4b9a-a3e9-cad0471963df,Les Ogres De Barback,189.3873,7184194,6fddfd7066b500ff1a6fb59bb086670a76c63db2,16
158,TRAWLYS12903CCFEFC,Samba De Una Nota So´,AR3THYK1187B999F1F,286ec4c2-b5ca-4f85-b331-280a6d73dd14,Joa~o Gilberto,98.14159,7366160,c91ef6f28e93dd85383a09d3db330527c150e1a5,225
159,TRAXRSK128F42B44D2,Infected,AR46CAD1187FB4D84B,149e6720-4e4a-41a4-afca-6d29083fc091,Bad Religion,247.58812,7467584,db21e2f91d2ee9fd5fbaeed28e852b8f92e3756c,162
160,TRAZDPO128E078ECE6,Crazy,AR12F2S1187FB56EEF,3d2b98e5-556f-4451-a3ff-c50ea18d57cb,Aerosmith,319.73832,7531754,0ab26b86c0a14ed698a715f42ecfb1be42aa93d6,13
161,TRAGFUR128E078B8B3,Get It Poppin' [Featuring Nelly]  (Album Version - Exp. Version) [Serban Main 4/20/05],AR2XI6G1187B9AE7DA,a6a4c910-2b22-4a6f-aebe-805b176c47b8,Fat Joe,211.59138,7531759,0ab26b86c0a14ed698a715f42ecfb1be42aa93d6,109
162,TRATKVY128EF35F97A,Harder To Breathe,ARF5M7Q1187FB501E8,0ab49580-c84f-44d4-875f-d83760ea2cfe,Maroon 5,173.66159,7710627,2367afc24b1bb0debbc7bc754a6886c3421e2021,95
163,TRAHLDG128F92EB4A9,Tabloid Junkie,ARXPPEY1187FB51DF4,f27ec8db-af05-4f36-916e-3d57f91ecf5e,Michael Jackson,272.71791,7710642,2367afc24b1bb0debbc7bc754a6886c3421e2021,11
164,TRAWBHE12903CBC4CB,Nothin' On You [feat. Bruno Mars] (Album Version),ARKQQZA12086C116FC,94c338ff-1985-4429-9dc8-997b61bb5932,B.o.B,269.63546,7763485,d7bce0518f98477f6b88bdb7de35b185b8bb2f46,104
165,TRAWMBE128F423A76C,Fighters (feat. Matthew Santos) (Amended Album Version),ARPFHN61187FB575F6,cf15719f-51f9-4db8-a15d-5eed9664ce69,Lupe Fiasco feat. Matthew Santos,213.34159,7780190,b4f4b2799470858399e486220770d980340a8fcb,152
166,TRAUURC128E078EC6E,I'm Back,ARTH9041187FB43E1F,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Eminem,312.2673,7780197,b4f4b2799470858399e486220770d980340a8fcb,1
167,TRASVOH12903CCDC0B,Hey Daddy (Daddy's Home),ARPDVPJ1187B9ADBE9,3414d446-735a-443c-931f-10634f57e5b9,Usher,224.10404,7780199,b4f4b2799470858399e486220770d980340a8fcb,2
168,TRAWBHE12903CBC4CB,Nothin' On You [feat. Bruno Mars] (Album Version),ARKQQZA12086C116FC,94c338ff-1985-4429-9dc8-997b61bb5932,B.o.B,269.63546,7780215,b4f4b2799470858399e486220770d980340a8fcb,1
169,TRAGNBQ128F149CB93,The Carpal Tunnel Of Love,ARSG7NQ1187FB57482,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,203.91138,7780219,b4f4b2799470858399e486220770d980340a8fcb,1
170,TRAZASM128F932FBEE,Do You Want To,ARYVO9V1187B9B1FC6,aa7a2827-f74b-473c-bd79-03d065835cf7,Franz Ferdinand,214.9873,7983786,5453b6c6b2267613e7f3e36ae3f86599acaf966a,2
171,TRBGGBF128F425E4D1,Rumour (Abstract Hip Hop Mix),AR7IYVY1187B9A2648,7537c506-c49b-47a8-a313-4ece139a9ddd,bel canto,78.49751,7983787,5453b6c6b2267613e7f3e36ae3f86599acaf966a,6
172,TRAURYF128F147805D,Supermassive Black Hole (Album Version),ARR3ONV1187B9A2F59,fd857293-5ab8-40de-b29e-55a69d4e4d0f,Muse,209.34485,7983807,5453b6c6b2267613e7f3e36ae3f86599acaf966a,3
173,TRBFURI128F1455498,Under The Weather,ARCJKV91187FB46210,951d2103-9c7d-4849-ae60-88bf6aa4790b,KT Tunstall,216.5024,7983815,5453b6c6b2267613e7f3e36ae3f86599acaf966a,95
174,TRAWMMI128F149CB27,Breaking Down The Walls Of Heartache,AR8CT8U1187FB4D803,ccce2053-7007-4c36-b1e7-f8fcf5023a12,Dexys Midnight Runners,245.36771,7983831,5453b6c6b2267613e7f3e36ae3f86599acaf966a,1
175,TRAUWFN128F1462E09,One Year_ Six Months,AR048JZ1187B9AEB85,3630fff3-52fc-4e97-ab01-d68fd88e4135,Yellowcard,208.79628,8115313,b1dedbe283176825ca42d1199906b4db5e8b22f1,1
176,TRBGRIP128F147FCA6,Everyday,AR9W3X91187FB3994C,401c3991-b76b-499d-8082-9f2df958ef78,Phil Collins,343.43138,8115327,b1dedbe283176825ca42d1199906b4db5e8b22f1,282
177,TRBGRIP128F147FCA6,Everyday,AR9W3X91187FB3994C,401c3991-b76b-499d-8082-9f2df958ef78,Phil Collins,343.43138,8562246,09efc455cda214efccb79e54cb92bff7a1484e6e,113
178,TRBGGBF128F425E4D1,Rumour (Abstract Hip Hop Mix),AR7IYVY1187B9A2648,7537c506-c49b-47a8-a313-4ece139a9ddd,bel canto,78.49751,8817810,d5923fbbbf567aa08e4a8ef1a880d5122c3b1797,106
179,TRARUTP128E0797FC7,Crawling (Album Version),ARQUMH41187B9AF699,f59c5520-5f46-4d2c-b2c4-822eabf53419,Linkin Park,208.95302,8854116,5f32671b79a02698f97daede9b1941fc4076ba50,30
180,TRAWIQY12903CCC64A,Missing (Live in Europe),ARVXU2X1187B9AE6D8,f4a31f0a-51dd-4fa7-986d-3095c40c5ed9,Evanescence,255.13751,8854141,5f32671b79a02698f97daede9b1941fc4076ba50,45
181,TRADYQK128F42A762A,Stockholm Syndrome,ARR3ONV1187B9A2F59,fd857293-5ab8-40de-b29e-55a69d4e4d0f,Muse,296.95955,8854155,5f32671b79a02698f97daede9b1941fc4076ba50,2
182,TRAWBHE12903CBC4CB,Nothin' On You [feat. Bruno Mars] (Album Version),ARKQQZA12086C116FC,94c338ff-1985-4429-9dc8-997b61bb5932,B.o.B,269.63546,8854166,5f32671b79a02698f97daede9b1941fc4076ba50,32
183,TRAQJMP128F92E3821,Can't Take My Eyes Off You,ARR3ONV1187B9A2F59,fd857293-5ab8-40de-b29e-55a69d4e4d0f,Muse,211.12118,8854177,5f32671b79a02698f97daede9b1941fc4076ba50,1
184,TRAWLYS12903CCFEFC,Samba De Una Nota So´,AR3THYK1187B999F1F,286ec4c2-b5ca-4f85-b331-280a6d73dd14,Joa~o Gilberto,98.14159,9003156,c8fd1a9362a4f4da60e4f93f50020515301b4bb0,206
185,TRAJHCO128F42570C1,Feel It Boy (Deep Dish Danchall Remix) (Feat. Janet Jackson),ARVUN5F1187FB4CCC7,0d85b9f2-802d-48bb-aa85-6a9668869053,Beenie Man Featuring Janet Jackson,215.90159,9293576,23b7c80fa8fffad2fb3280144047d46303c98796,123
186,TRAGZQD128F428E68B,Dream Lover,AREENKN1187B98F35D,3fec8b00-4142-4129-96f5-1c9bf65e8e8f,Plasmatics,344.24118,9293592,23b7c80fa8fffad2fb3280144047d46303c98796,5
187,TRAOOHM128F1453E33,Lil' Boy Fresh,ARZXTEY1187B9997A7,bea235a0-db63-44b1-881e-264d25791f5a,Juelz Santana,233.92608,9293594,23b7c80fa8fffad2fb3280144047d46303c98796,5
188,TRAQYFL12903D138CF,Descontrol,ARBNXYA1187FB51C50,2f522f5c-111c-4ce8-8bd0-d82e97c227ad,Daddy Yankee,172.90404,9305075,bbf6b5d02bef781f3ca8e20e431ce704834d301f,5
189,TRBEDVH128F14599C7,Hey Sexy Lady,ARTYXQC1187B9ACAB2,fc63d806-ca89-4ea3-a404-ee6de695743f,Shaggy / Brian & Tony Gold,199.94077,9305083,bbf6b5d02bef781f3ca8e20e431ce704834d301f,98
190,TRAPVXU128F149E7CD,Stay With Me,ARWDEEB11E2835E73C,8c7a8406-f15a-408d-b0f6-23be813bdddc,Faces,279.84934,9626456,e0eb6c408cb9d7fe562f045fd3c2adac66f8635e,114
191,TRBIFGK128F92F23A2,A Dustland Fairytale,ARVG4OK1187B9B6BD3,95e1ead9-4d31-4808-a7ac-32c3614c116b,The Killers,225.12281,9875549,a5239637faeab1a833c18574f846996baa385aa8,169
192,TRARUTP128E0797FC7,Crawling (Album Version),ARQUMH41187B9AF699,f59c5520-5f46-4d2c-b2c4-822eabf53419,Linkin Park,208.95302,9881907,6d09d9c64602d913c1a702062c203995ef7dd3c0,112
193,TRAZCMR128F1462B51,Rock 'n' Roll,AR1PRQ21187FB3B481,4e1d7f85-5f2e-432b-8bac-1c0a44289cee,Generation X,183.84934,9902937,cd45f116526b659546497b47c634cf7fc5f378f9,205
194,TRBGGBF128F425E4D1,Rumour (Abstract Hip Hop Mix),AR7IYVY1187B9A2648,7537c506-c49b-47a8-a313-4ece139a9ddd,bel canto,78.49751,10051249,40436a67317cf9cc8c835cdbc088222f932ca3b1,1
195,TRAGYMA128EF34B55E,Die Kunst der Fuge_ BWV 1080 (2007 Digital Remaster): Contrapunctus XVII - Inversus,ARN8NCB1187FB49652,90e17964-b04a-4c37-b952-3c9dfc16c430,Lionel Rogg,172.38159,10051264,40436a67317cf9cc8c835cdbc088222f932ca3b1,69
196,TRACTOP128F147AAE1,Morena Boca De Ouro,ARRLCY71187B9A0FC6,1d15a111-061d-48a2-bfe7-d352ec11d5f0,Jongo Trio,163.36934,10051294,40436a67317cf9cc8c835cdbc088222f932ca3b1,1
197,TRAMTYX128F42985D0,Halloween II,ARA1UU51187FB5A70B,936addc3-91aa-49de-8ec0-0dc186de151f,The Misfits,133.27628,10051338,40436a67317cf9cc8c835cdbc088222f932ca3b1,1
198,TRAYQLP128F92FA224,Check On It,AR65K7A1187FB4DAA4,183105b5-3e68-4748-9086-2c1c11bf7a3d,Beyoncé feat. Slim Thug,211.17342,10051362,40436a67317cf9cc8c835cdbc088222f932ca3b1,23
199,TRBBQGV12903CB5CD3,Only Human,ARPDVPJ1187B9ADBE9,3414d446-735a-443c-931f-10634f57e5b9,Usher Featuring The Nu Beginning,338.75546,10051459,40436a67317cf9cc8c835cdbc088222f932ca3b1,1
200,TRAWBHE12903CBC4CB,Nothin' On You [feat. Bruno Mars] (Album Version),ARKQQZA12086C116FC,94c338ff-1985-4429-9dc8-997b61bb5932,B.o.B,269.63546,10051492,40436a67317cf9cc8c835cdbc088222f932ca3b1,30
201,TRAWLYS12903CCFEFC,Samba De Una Nota So´,AR3THYK1187B999F1F,286ec4c2-b5ca-4f85-b331-280a6d73dd14,Joa~o Gilberto,98.14159,10051499,40436a67317cf9cc8c835cdbc088222f932ca3b1,1
202,TRBANZZ128F149EA4C,Downtown (Album Version),ARXLX5L1187FB47BED,b73a8f36-1f3f-4198-9c85-c93edae15113,Crazy Horse,195.36934,10218948,2677d31d8cb80a795881e0b0a6386abd7692006a,104
203,TRAEUIW12903D018F0,You And Your Heart,ARC8CQZ1187B98DECA,ff6e677f-91dd-4986-a174-8db0474b1799,Jack Johnson,196.20526,10436383,7a08d282e03d51efeedb227e9064421b6f7930b6,17
204,TRAZBRT128F9305CE3,It's Like That,ARX9YIP1187B98A656,5ecc3f72-20a6-47a0-8dc5-fb0b3dadeea0,RUN-DMC vs. Jason Nevins,250.06975,10436385,7a08d282e03d51efeedb227e9064421b6f7930b6,102
205,TRAXRSK128F42B44D2,Infected,AR46CAD1187FB4D84B,149e6720-4e4a-41a4-afca-6d29083fc091,Bad Religion,247.58812,10493886,e7b0ed3b41a3e52c7124c6fbb425550d9a33f327,59
206,TRARUTP128E0797FC7,Crawling (Album Version),ARQUMH41187B9AF699,f59c5520-5f46-4d2c-b2c4-822eabf53419,Linkin Park,208.95302,10493892,e7b0ed3b41a3e52c7124c6fbb425550d9a33f327,14
207,TRATKVY128EF35F97A,Harder To Breathe,ARF5M7Q1187FB501E8,0ab49580-c84f-44d4-875f-d83760ea2cfe,Maroon 5,173.66159,10493913,e7b0ed3b41a3e52c7124c6fbb425550d9a33f327,9
208,TRAAFJW128F428A424,Stickin In My Eye,AR06EB01187FB40150,dcaa4f81-bfb7-44eb-8594-4e74f004b6e4,NOFX,144.50893,10493914,e7b0ed3b41a3e52c7124c6fbb425550d9a33f327,16
209,TRBFRFR128E0781C86,Automatic,ARG8DXO1187B9AF743,e54e065f-0ce6-4779-9a9a-afd7b997471f,Less Than Jake,125.28281,10493916,e7b0ed3b41a3e52c7124c6fbb425550d9a33f327,17
210,TRAQRJO128F42B7B09,Dungeon Master,ARSQDUN1187B98D7D7,4fa39dc8-c695-4e0e-ba04-92c63d99c9f9,EPMD / Nocturnal,204.5122,10611118,ee25d76be5f22d2d97077ecfaedc280a28046b8a,23
211,TRBAUHT128F92F0657,If Today Was Your Last Day (Album Version),ARPAAHK1187B9ABB00,bc710bcf-8815-42cf-bad2-3f1d12246aeb,Nickelback,248.05832,10611133,ee25d76be5f22d2d97077ecfaedc280a28046b8a,127
212,TRARTEH128F423DBC1,15 Step,ARH6W4X1187B99274F,a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,237.21751,10840507,821a715c31b50a177c40820663912ed615e67885,102
213,TRAHVZW128F146477A,Use Of A Weapon (Album Version),AR7GUNF1187B990CCF,1870fb43-50f1-4660-a879-bb596d1519b6,Between The Buried And Me,291.39546,10840513,821a715c31b50a177c40820663912ed615e67885,2
214,TRBDQUF128F42AE54C,Rang De Basanti,ARAA1VM1187B994013,90b5e47b-e432-47ab-99c1-97f85c88dc9a,Daler Mehndi;Chitra,363.80689,11219409,00729b0737db58cbd2d20b1037b3591beead6d72,169
215,TRAZHAJ128F4289AE1,Only When I'm Drunk,ARMW4I01187B98AEF8,06993821-4d81-469e-b258-f64d361c0791,Tha Alkaholiks,217.36444,11277943,54d180a8c016672b3cf0824f545691145074ecb7,321
216,TRAHSPW128F149867A,Cordeiro De Nana,AR3THYK1187B999F1F,286ec4c2-b5ca-4f85-b331-280a6d73dd14,João Gilberto / Gilberto Gil / Caetano Veloso,77.00853,11348522,5f439ba550ed1b45a44d2d660f8817832282786e,268
217,TRBHKXX128F4252D02,Everything In Its Right Place,ARH6W4X1187B99274F,a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,249.93914,11688773,9fcdb0eaae2e0590572d688ef1b35b0962c2dbea,3
218,TRAOOHM128F1453E33,Lil' Boy Fresh,ARZXTEY1187B9997A7,bea235a0-db63-44b1-881e-264d25791f5a,Juelz Santana,233.92608,11688811,9fcdb0eaae2e0590572d688ef1b35b0962c2dbea,113
219,TRAMCGL128F92F3D87,Eriatarka,ARHUC691187B9AD27F,20883363-1ea4-4d72-ad72-c0e767038f3e,The Mars Volta,380.42077,11957146,c0d0464b754cd5abf064c166279350204b334ded,119
220,TRBAJRL128F1482E66,Where You Belong,ARUYGJ31187B9A2FEA,0329701a-ecb1-40e8-a382-2a9418c078a7,The Summer Obsession,282.04363,11985596,e3e68a0c494d53e2f47a9bf591fc101ea7fff3e3,136
221,TRAWLYS12903CCFEFC,Samba De Una Nota So´,AR3THYK1187B999F1F,286ec4c2-b5ca-4f85-b331-280a6d73dd14,Joa~o Gilberto,98.14159,12063389,6a7e7e32d95a1104d6c42aa502a2936c8a99f1a0,143
222,TRBGGBF128F425E4D1,Rumour (Abstract Hip Hop Mix),AR7IYVY1187B9A2648,7537c506-c49b-47a8-a313-4ece139a9ddd,bel canto,78.49751,12085702,f054df7679767f0dec50342788ff1c6077fd3c07,80
223,TRAWLYS12903CCFEFC,Samba De Una Nota So´,AR3THYK1187B999F1F,286ec4c2-b5ca-4f85-b331-280a6d73dd14,Joa~o Gilberto,98.14159,12085745,f054df7679767f0dec50342788ff1c6077fd3c07,50
224,TRASVOH12903CCDC0B,Hey Daddy (Daddy's Home),ARPDVPJ1187B9ADBE9,3414d446-735a-443c-931f-10634f57e5b9,Usher,224.10404,12520886,89793bb00626a133909c1c3dfbfe06d98eafea96,105
225,TRATZQS128F1467D4B,Going Under,ARYML1P1187B9AF39B,d2db1078-c170-4e22-b261-14f3ad60a690,Devo,205.50485,12661661,db6a78c78c9239aba33861dae7611a6893fb27d5,1
226,TRBDOVF128E0795641,Baby Boy [feat. Beyonce],AR65K7A1187FB4DAA4,183105b5-3e68-4748-9086-2c1c11bf7a3d,Sean Paul,245.34159,12661723,db6a78c78c9239aba33861dae7611a6893fb27d5,7
227,TRBENDH128F1467D62,Be Stiff (Live),ARYML1P1187B9AF39B,d2db1078-c170-4e22-b261-14f3ad60a690,Devo,175.25506,12661757,db6a78c78c9239aba33861dae7611a6893fb27d5,1
228,TRAWYNV128F92F5E7E,Catcher In The Rye,ARM7EDF1187B9B3FA1,eeb1195b-f213-4ce1-b28c-8565211f8e43,Guns N' Roses,352.96608,12661838,db6a78c78c9239aba33861dae7611a6893fb27d5,1
229,TRADESF128F4214D8E,Mama Kin,ARM7EDF1187B9B3FA1,eeb1195b-f213-4ce1-b28c-8565211f8e43,Guns N' Roses,237.13914,12661850,db6a78c78c9239aba33861dae7611a6893fb27d5,1
230,TRAGSGF128E0780CA7,One I Love,ARJ7KF01187B98D717,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,274.41587,12661875,db6a78c78c9239aba33861dae7611a6893fb27d5,19
231,TRAQFGR128EF34E7AF,Waterfall (Spirit Of The Rainforest Album Version),ARI4S0E1187B9B06C0,50a45c3d-b54b-4fd5-bb83-5046e4ff6813,David Arkenstone,363.41506,12661886,db6a78c78c9239aba33861dae7611a6893fb27d5,18
232,TRAALCM128F4264370,Christmas In Jamaica,ARAEX7Y1187FB42D36,3c8a8696-e176-4c46-a2d3-48b6b1525c7f,Toni Braxton Featuring Shaggy,219.01016,12661903,db6a78c78c9239aba33861dae7611a6893fb27d5,1
233,TRAVPOV128F429EC1B,You (featuring Tank) (Amended Album Version),AR7Q0O91187FB4DBE7,72f62a4c-0042-49f6-b4dc-2f5b27dd289f,Plies featuring Tank,218.04363,12661923,db6a78c78c9239aba33861dae7611a6893fb27d5,3
234,TRAWMBE128F423A76C,Fighters (feat. Matthew Santos) (Amended Album Version),ARPFHN61187FB575F6,cf15719f-51f9-4db8-a15d-5eed9664ce69,Lupe Fiasco feat. Matthew Santos,213.34159,12662003,db6a78c78c9239aba33861dae7611a6893fb27d5,2
235,TRBCJUF128F93190C2,Everyone's At It,ARKZJ301187FB521B2,6e0c7c0e-cba5-4c2c-a652-38f71ef5785d,Lily Allen,277.83791,12662016,db6a78c78c9239aba33861dae7611a6893fb27d5,9
236,TRARFQL128F931E523,Voodoo Doll,ARMRCET1187FB52049,4f9675d2-f6d5-486c-9b26-33dcca998500,Fergie,263.05261,12662020,db6a78c78c9239aba33861dae7611a6893fb27d5,1
237,TRBHJAY128F14A9061,Dead End Street,ARJVTRE1187B9959C0,3cc3942d-bbfc-446d-a8f4-f0e1e238ca86,Foghat,300.14649,12662114,db6a78c78c9239aba33861dae7611a6893fb27d5,2
238,TRAIYZW128F9330F7D,Street Lights,ARRH63Y1187FB47783,164f0d73-1234-4e2c-8743-d77bf2191051,Kanye West,189.962,12662115,db6a78c78c9239aba33861dae7611a6893fb27d5,1
