track_id,title,artist_id,artist_mbid,artist_name,duration
TRANLYF128F1491D3B,Buck's Going Downtown (Album Version),ARKJHKX1187FB5AEE5,ca2b920b-702a-4c4a-9e22-a07e052b4fd8,Buckwheat Zydeco,416.23465
TRANLLT128F4226A66,Hidden Sun,ARDROT11187B9AD5AE,ca2b5bce-01cb-4847-bea6-52a9fee31033,Room 5,403.01669
TRANLJA128F42A5379,It's All Wrong_ But It's All Right,ARYJSY01187B9B7C65,1d543e07-d0d2-4834-a8db-d65c50c2a856,Dolly Parton,193.54077
TRANLIQ12903CF98AE,You Turn Me,ARMD0G81187B99A519,378125ec-fd93-4920-87f0-0ab145c2db88,Vickie Winans,347.42812
TRANLHL12903CF88E5,Sacred,AR4C6V01187FB3BAF4,386b19c6-a3d2-414a-bef2-c178572b1cbe,Moonspell,313.46893
TRANLXB128F92FE4F4,Rain Love,ARDHNC31187B9A1898,9045db8e-7c03-43ab-aaf3-f21dc1b50bf2,Al Denson,249.67791
TRANLLL128F42268D9,Nomades Monades,ARTR6RX1187FB381C8,60786f40-1c96-4584-91d8-7984e72fe1b3,Frederic Galliano,1394.75546
TRANLRX128F4259030,Mosquito Coil,ARQDWBG1187B9891D7,0b5aab47-3b3b-45f4-8488-2fc98e035166,Zeromancer,277.81179
TRANLSP128F14671CA,The Planet (Explicit),ARDSWIE1187FB39056,9ef8042a-2528-4f5c-b7c1-5e72b1efe170,Gang Starr,316.02893
TRANLQA128F930F8F8,The Last Stand,AR1DC0611A348EFB30,ded4138b-aaec-4a0b-a3ce-1063ba705ec2,Statues,127.73832
TRANLMB12903CA8250,Hold On Tight,AR1RKB91187B9A56CB,10a7fa20-6731-425f-a7c2-707dc664cfc6,Lambda,180.79302
TRANYLR128F4271924,How Beautiful (Cry For The Desert Album Version),ARUTS6Y1187FB5BDAB,e22d16ad-cb54-42f1-b67d-e5a15135c106,Twila Paris,290.19383
TRANYZJ128F423B989,I Never Know,ARHINI31187B995C1D,da3df0b1-1945-455b-beb7-701cf76a4da4,Singing Melody,231.67955
TRANYNG128F92E9D4D,How Long Will It Take,ARZSFIJ1187B98B8BC,5577aaf6-90b0-4793-a575-618514eda127,Warner mack,120.42404
TRANYYX128F4276EE3,Something About Mary,ARRJ3UC1187FB579D7,4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c,Wyclef Jean,319.97342
TRANYAR12903CFF59B,Aunque Tu Mami No Quiera,ARGUVEV1187B98BA17,017f5df4-c30c-4799-95f7-997bd5b88df7,Grupo Sierra Maestra,239.46404
TRANYSY128F1473B74,Ella Weez,ARVML4B1187FB52324,410b8630-2fd5-4368-8a5b-dbc5e82f6b1c,Leroy Hutson,181.55057
TRANYLM128F1477EC9,Wicked Little Town (Album Version),AR6ET9I1187FB53C65,a04f1b7d-0d1a-4452-a4bf-51bde109dd58,Ben Jelen,240.32608
TRANYQD128F4295A3E,Xing Dao Shou,ARGP7WY1187FB45464,056c5d14-7d26-4b96-a512-380ad5eee02f,Edmond Leung,211.17342
TRANYVC12903CF1535,The Process Revealed,ARMRQFC1269FCD2C40,,Roj,65.95873
TRANYAM12903CD9CFC,Night is the Notion,AR2BG0R1187FB398C3,0d41734a-db21-4042-97b0-98a730eca310,Dax Riggs,158.51057
TRANYLR128F933D81F,Police Opression,ARHLYXD11F50C4B49E,,Bruisers,151.53587
TRANYOK128F424ECC5,God Lead Us Along (Homecoming Hymns Version),ARBB58Y1187B9B621B,1c701b15-54f5-4de2-8e17-1a9e3b167a6b,Bill & Gloria Gaither,199.02649
TRANPAA128F92F10F8,No Next Time,ARKBX5B1187B9ADAFD,888c157b-5a52-4119-b609-08b66b379c30,Ten Wheel Drive,272.84853
TRANPXL128F42B8FED,Sympathy,AR03GWG1187B9B6C85,b910d27d-dc4f-4f2e-9a10-43057eb96a5a,Sylver,170.50077
TRANPRQ128EF348E34,Persuasion,ARB054P1187B9AD32E,1bc6816a-d056-4113-9b0a-6c52e5c31a3c,Santana,317.09995
TRANPFD12903CEA1A9,It's All In The Word,AREWQSE1187B9AEC6C,4f91f760-85f6-4603-9b60-15789000e256,The Jackson Southernaires,281.25995
TRANPLE128F9322D6F,1987,ARO0R521187B98A2D1,82f68ef2-d2a6-45c4-b285-cee49279cbfd,2 Minutos,64.39138
TRANPLD128F92EB034,Mona Lisa,ARKEFM61187B9A8202,da009937-d372-4ba9-833f-02c89a9b1f1d,Moon Mullican,170.52689
TRANPKC128F93486B9,"Slave To Love (7"" Version) (2009 Digital Remaster)",ARIZODP1187B9AD272,4ef7a9e2-2cf5-483a-8616-ef7791a98026,Bryan Ferry,240.03873
TRANPFB128F9310D69,Safe in Numbers (Album Version),AR6137D1187B9A39C8,a4a03b84-6424-469a-b841-3df4886b8d30,Scalplock,52.03546
TRANPHV128F9344CC3,Nervous Breakdown,ARS94L01187B9AD297,da66103a-1307-400d-8261-89d856126867,Nerf Herder,167.44444
TRANPYL128F9316AE7,Another Day Another Night,AROD1VN1187B9B377F,32c0cf0d-7e5b-493a-8a64-64e5aec0245b,Klubbingman feat. Beatrix Delgado,333.21751
TRANPPB128F42962D4,A volta da mulher morena,ARVEFIT12086C1686D,1c01cf84-07c7-408a-b5a8-7dae0b1312fc,Vinícius de Moraes,157.30893
TRANPFP128F932C002,"Nova (originally from ""failure"")",ARJNQM51187FB54C55,dbf013aa-9359-4403-978a-7b9cb9c7924e,Smut Peddlers,104.93342
TRANPYC128F9332A49,In Our Hands_ Once Again,AR1JEKW1187B9ADFBE,a8d537ac-250c-4c86-894c-f673b5a12b74,Dead Hearts,44.30322
TRANPRZ128F92FD7B1,Sin Poderte Hablar,ARPZBNS1187B98E279,b0c6024b-54bb-4214-bd73-16dcb508f055,Huey Dunbar,200.80281
TRANPWV128F9341281,He Who Breeds Pestilence,AR1OBRC1187FB59AD4,69632f9c-31eb-43d5-a864-e73ac72efc66,Behemoth,341.2371
TRANPUZ128F422B236,No,ARWA8AH1187FB3FC84,d8915e13-d67a-4aa0-9c0b-1f126af951af,Hot Chip,182.15138
TRANPDG128F930F4FE,I Will Shelter You,ARTCO131187B9B9ADB,134ab384-5fa8-45d6-8052-876d0e4790a2,Bob Carlisle,252.00281
TRANPLF128F9340B6E,Folião Ausente,ARMQUTT12086C12BF5,bf4605e0-f145-4774-92e8-a0c53a9a4276,Spok Frevo Orquestra,286.04036
TRANWBG128F934AC15,Generation Aliens,AR8FMEN1187FB4A657,8b6a46d9-d1a4-43af-8322-6d04457e0bd5,Lizzy Borden,268.40771
TRANWIK128F930CDE2,He Will Break Your Heart,ARJFOC01187FB413A5,d0a2f884-96a6-4f21-9f20-0893fd34a55a,Delbert McClinton,251.29751
TRANWZE128E078EE09,School,ARH3S5S1187FB4F76B,9282c8b4-ca0b-4c6b-b7e3-4f7762dfc4d6,Nirvana,160.33914
TRANWOF12903CB3E19,Realizer,ARNRPI31187B9AC699,aaf09f31-bb5c-43e5-9f54-bb6554c33a71,The Crystal Method,228.85832
TRANWLX128F92F47EB,Parto em terras distantes (2.ª versão),AR8KUS11187B98C991,050ce7ea-0935-430f-bcec-b83e702298eb,Brigada Victor Jara,223.76444
TRANWVZ128F4216718,The Urge To Merge,ARR2NH51187B98CE4C,82ea9d25-5f64-46db-bce8-95304dc38bb3,Kate Clinton,186.53995
TRANWBU128F42717D4,My Dear,ARLLUSZ1187B98ACDC,2bc20ad3-47f2-4993-a48e-92613ba07a8d,Tha Liks featuring Defari,233.92608
TRANWEM128F92D75C4,Building,AROBHK51187B9AD82B,199d0ab3-22c0-4c00-b99d-257f591dda1f,Funeral For A Friend,160.23465
TRANWCP12903CF31D3,Milk Cow Blues,ARGH53H1187B9A5511,2505117d-2929-4da8-96b1-c1cdcd06fe85,Cliff Bruner,188.31628
TRAGRBP128F422B80A,Part 1 (19 Flowerpots_ 2 Hammered Dulcimers_ Bavarian Zither_ Shakuhachi),ARN3O411187FB4D859,a04ceabd-1f20-4d29-b579-24810ac2da88,Stephan Micus,519.8624
TRAGRIH128F426FE32,Devon,AR9ILJF1187B9B80ED,a2dc0b52-1057-447f-89db-818acab15299,Gabriel Yared,229.98159
TRAGRRP12903CD2911,White Feather,ARDF8K01187FB37200,f0c8f75f-8736-4b1d-b312-9349fcff321d,Wolfmother,316.21179
TRAGRHC128F933E939,Gumby Killed the Dinosaur (House Mix),AR8BMEQ1187B9B4214,a506c0c1-a837-4c5c-8062-78063bb27542,Pumpkin Buzzard,137.63873
TRAGRLY128F1466214,Si Mi Chiamano Mimila Boheme Act1 Remast,ART8F8O1187B9A538D,d2ced2f1-6b58-47cf-ae87-5943e2ab6d99,Herbert Von Karajan,288.41751
TRAGROY128F92D2C53,This Kind Of Love (Full Band),AREPD8D1187FB3F5BC,3b141e34-8c02-4074-b68a-7d64e3212acd,Sister Hazel,230.37342
TRAGRWL128F92FA2F6,Dreamer (Jamie J Sanchez Club Mix),ARRCKE61187B99377F,50cd698e-52a6-4d75-984b-e6853930fa39,Janice Robinson,459.33669
TRAGRHF128F4295A42,Ling Shi Shi Ji Fen,ARGP7WY1187FB45464,056c5d14-7d26-4b96-a512-380ad5eee02f,Edmond Leung,234.1873
TRAGUHI12903C9F729,Shadows of the thought,AR1Y37Q1187B9B66D2,7a0f02e0-0ab8-4a62-9e14-c6925cfaed07,Suicide,321.30567
TRAGUJK128F42A75C3,Wild Side,AREGV3K1187B9AF614,26f07661-e115-471d-a930-206f5c89d17c,Mötley Crüe,248.55465
TRAGUPV128F93354DE,Puedes ser feliz,AR5M35O1187B9A0D74,f7ef4d71-9f9e-4b53-9f3a-0fa557167c94,SOL,251.79383
TRAGUMU128F92F6963,Big Time Charlie,ARONPP01187B995FB5,9a4c746f-8ae7-47a1-8292-937ec6792e7a,Cockney Rejects,182.25587
TRAGUCZ128F426E5F6,Night Life,AR7JPF81187B988D23,eaf2d37b-324f-44a7-85b2-3b247e8984fc,Charlie McCoy,282.53995
TRAGUAA128F4291AB1,How I Miss You Tonight,ARSEUOO1187B999569,c6b33d88-4c2f-4453-a781-e0abb4de7a69,Adolph Hofner,135.07873
TRAGUMD128F9313BC2,Aurora (Rory's Cassette Jam Remix),ARLBNAC1187FB47151,ee1a6d4a-b1ff-46a8-acf2-af575424bda5,Alex Gopher,396.87791
TRAGUSI128F42668FD,My Lady,ARZEA421187FB5B5BA,5c601227-87b5-4c65-ad99-84f0eb9008ca,Lee Michaels,249.80853
TRAGURD12903CF497F,Sometime Ago,AR32PK91187FB4D6E2,f4b25300-be93-49bc-9d44-15f9de480f50,Philip Bailey,227.47383
TRAGUNG128F92F67B3,Somebody Sing,ARC43071187B990240,001a1d90-56dc-4992-bd7d-970ecd7105d0,Wayne Watson,228.49261
TRAGUPU128F42685F4,Hustlin',ARG3UX61187B9AC05A,4c01333f-e8e8-43bd-9923-8de83ef6f63d,D.O.W.N.,312.39791
TRAGIMU12903D1201D,Deja El Ultimo Baile Para Mi (Lascia L'Ultimo Ballo Per Me),ARYN8YT1187FB38396,a1658d98-c4dc-40b9-8bbd-9793f44e64dd,Los Iracundos,188.05506
TRAGIKK128F42424EF,Tonight Will Last Forever (Album Version),ARUIO0J1187FB3D7D7,5aea663c-7508-4992-bf56-fb0362797187,Mest,255.50322
TRAGIJH128F4280F72,US Air Force,ARCVMYS12454A51E6E,,The Sun Harbor's Chorus-Documentary Recordings,137.84771
TRAGIPY128F422D10B,One Day At A Time,ARQIWOW11F4C840FF1,,Cumberland Quartet,192.88771
TRAGIGX12903CF3AD4,This Time,ARGRTPZ1257509D28A,,David Saylor,273.34485
TRAGIJM12903D11E62,Love Don't Love Nobody,AR6KK741187B98C9E9,d3e79557-c278-40b6-89e6-ab8dc830b392,Roy Brown,163.83955
TRAGNFZ12903CD04C2,Deckard,ARO9IJB1187B9939D0,4f4bfd84-8c67-4a27-a14c-bcec35c102fe,Deckard,175.90812
TRAGNAX128F9313AE8,That's How Strong My Love Is,AREV0ZO1187B997221,de9a6f7e-6cf7-40b5-8cbc-2e354bf890d0,Doyle Bramhall,254.35383
TRAGNXF128F933A80E,Apples in the Trees (Live),AR6LOPL1187FB4DABE,e4c226f2-ba57-483f-be6b-3391112244b8,Mirah,158.09261
TRAGNGY12903C9CD76,Coming Undone,ARED2DG1187FB3CB4D,3829f10b-821e-4c9b-88d8-7bc486637741,Tantric,176.43057
TRAGNQK12903CCB987,Summer Love Triangle,ARJA5XT1187B9B89AA,38fe7fb3-2bde-4672-8016-2ba6f7d1808f,David Tao,260.33587
TRAGNOK12903CE7FF6,Tranceplant,ARNLHY61187FB3A0C0,a6ee239c-c52d-4ddc-91e7-d7bf4917f04e,Organ Donors,433.71057
TRAGNMP128F92EFD64,Like A Deck Of Cards,ARNFTGS1187B9A465F,22995eba-1238-4b4f-a937-ac2c5767ab9f,Bedwetters,202.91873
TRAGNOH128F42A87FF,Here we are,ARVAE6W1187FB3CAF3,f115c91a-2f30-4c0a-a6ce-e67411f2247f,The Refreshments,184.5024
TRAGNBQ128F149CB93,The Carpal Tunnel Of Love,ARSG7NQ1187FB57482,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,203.91138
TRAGNCM128F92EF1E8,(Sittin') Alone At A Table For Two,AR0X3JJ1187FB3A9A7,c8d0d74b-80eb-4746-8cea-f5df78b4b90c,Hank Locklin,168.6722
TRAGNUI128F1471068,Don't Mess With Me (2006 Digital Remaster),ARASYMJ1187B9ACAF2,5dedf5cf-a598-4408-9556-3bf3f149f3ba,Whitesnake,204.14649
TRAGNYU128F42246AC,Just Keep It Up,AR8WHEJ1187B98CDCA,82d63cd7-993c-41c4-a0dd-68f54f41f708,Dee Clark,132.07465
TRAGGHA128F4262D55,I WANNA HEAR IT FROM YOU,ARHT0B11187B993CB3,8e9f4070-4633-4797-b2bf-0a48713cfec7,Eddy Raven,204.85179
TRAGGQQ128F931D8E1,Party For Pink,ARVFGPJ1187B9A2477,ac2a890e-d620-4dd7-861f-0e89ca0877ac,Michelle & Vickie,190.56281
TRAGGSG128F92F6FD9,Only You (Chimi-Changa Club Mix),AR8K7ET1187B997ABC,e101ee4a-ff0a-4201-b65a-7c21468cb4fc,Sulk,552.93342
TRAGGUB128F424FDB4,Smoke,ARKULSX1187FB45F84,e9cd6eef-e3d5-4801-a75b-f1a48c4b344d,Trafik,505.67791
TRAGGSJ128F42A5AE1,Let It Be Me,ARISHTQ1187FB3E6F0,837555ba-012e-45f1-9a9c-9628da13ee54,Ben E. King,167.3922
TRAGGMY12903CD9533,Heather,ARJJRZ41187FB4C856,6dd5961a-16e7-4f03-8385-b251e12f9698,Floor,211.90485
TRAGGEQ12903CC25DB,Slaughter The Gods,ARTOCWH11F50C4CE12,,The Accursed,171.15383
TRAGGVT128F428F842,Silent Night,ARLNSD41187FB4D9A0,9230c25a-8812-4f16-b963-734729229d39,Sergio Franchi,170.94485
TRAGGKN12903CCA8EE,Ma' Be Easy [Explicit Version],AR3FE581187FB3F90A,d2299099-e617-46dd-b013-ba0b4c72bc63,Fabolous,225.14893
TRAGGXK12903CDA84B,Lady Marmalade,AR1N6N61187FB4E25E,915f84de-eac2-4e78-99ad-9ab6e2c50af6,Mongo Santamaria,194.76853
TRAGGVS128F4250CE8,Oblivious Darkness,ARF3L8J1187B9B7866,e790f012-1803-4b20-9448-d4a9536575f2,Astarte,515.36934
TRAGZDU128F93070B1,Tomorrow Never Knows,ARAOADX1187B98AED3,07aaebd9-0c37-4a65-80c8-48ae7cc99337,Dwight Twilley,224.54812
TRAGZIJ12903CE27E4,Come ALong,ARJDMBO1187B9AD118,74dca2c7-d7dc-4b13-bd17-502a35db042a,Johnny Osbourne,200.41098
TRAGZHM12903CAEF3A,Qué Desilusión,AR7ZI7Z1187B98BF55,fa3b825f-7c85-4377-b393-d28a2016e293,Mägo de Oz,295.31383
TRAGZCW128EF34B85B,Ostravaczech,AREUYDJ1187B9BA040,ea759c1a-5ee5-4729-9871-7ddd270469d6,Krystof,285.67465
TRAGZFK128F92F43F1,So Fresh,AR1VCLT1187FB4C8AC,30e1fa3d-f70f-434e-9ad0-110d077fce02,Tum Tum,209.18812
TRAGZKI128F4249FBE,Banho De Amor,ARDZJ6H1187FB387F2,5b5d63ac-e78e-459e-abab-5e90e3dddbb5,Moraes Moreira,280.65914
TRAGZOK128F14ADF45,Angel Of Light (Never Say Die Album Version),AR2KSTE1187FB57A36,e52a3cd0-6a7f-4cc0-b9d4-049b8871e849,Petra,262.21669
TRAGZBS128F931DF7C,The Hard Part's Letting Go,ARG36WO1187B9B3A9A,6c1841b5-211a-4d63-abd1-7de8c38cba88,Jeff Talmadge,228.62322
TRAGZNX128F92F40E9,Danote,AR3JLWI1187FB37141,e55fa701-ed22-4103-9b9a-072b99304ea6,Darko,378.67057
TRAGZTU128F9348113,Regresa A Mi (Unbreak My Heart),ARZDUJG1242077E2C5,,Yuridia,264.54159
TRAGZRR128F4295E1C,Tüflische Plan,ARR40ZV1187B9A10A8,16c09afa-e338-4df4-bbff-5fbb1cf43c68,Stern,241.13587
TRAGZRF128E0781872,Party In The Sky,AR9AM2N1187B9AD2F1,03c2e506-e8bb-4bd6-9693-5aa97c8eea1c,Inspiral Carpets,232.12363
TRAGZQD128F428E68B,Dream Lover,AREENKN1187B98F35D,3fec8b00-4142-4129-96f5-1c9bf65e8e8f,Plasmatics,344.24118
TRAGTXE128F4229231,I'm On To You,ARC15471187FB4640C,9f59c28c-81fc-4416-af78-cbc766460166,Hurricane,236.042
TRAGTUL12903CC81E8,Cliff Burton Surprise,ARBIPSC1187FB522FE,8cdc40f4-d923-46f8-a06d-87496ba7d67b,Tony Danza Tap Dance Extravaganza_ The,198.66077
TRAGTPQ128F42920A5,Storm In My Heart,ARNCOPS1187FB5A086,ab05807f-c127-4cb5-9f72-72ec47096632,Dolores Keane,272.5873
TRAGTGA12903D0EE38,Mama Don't Know Love,ARPAH7U1187B9A308F,2e3b8f85-3c9c-45ed-94c4-72afe1f88588,Fred Locks,242.38975
TRAGTPT128F422D7DC,Social Note,ARGESWU11F4C83BA07,,Lauren Wagner & Fred Weldy,51.12118
TRAGTDM12903CE2E9D,Ouça,ARAHQDS1187FB55275,e12fbbb6-46fe-4099-9bfa-1aeb56aef7e6,Maysa,180.87138
TRAGTNK128F14732E1,Turn It Into Something Special (Svengali's remix für Elisa),ARO41T51187FB397AB,d2461c0a-5575-4425-a225-fce0180de3fd,Sasha,265.84771
TRAGTUF128F42297F1,I'm callin,ARDAE2T1187FB50796,0b493605-f767-4d8f-a734-41ace69cd067,Mr. Sancho,182.22975
TRAGTLG128F93243AC,Al'amadalah Assa'bah (2004 Digital Remaster),ARZ507V1187FB4425E,,Ragheb Alama,319.37261
TRAGTFI12903CA06E7,Kettle Black,AROIL3N1187B9A9975,3dd5e428-5770-4cfe-bc65-5972f00fbfe1,BLEED THE SKY,202.91873
TRAGSJQ128F149EF8D,California_ Gracefully,ARCP94M1187B9B0F56,ef90f210-f136-4386-ab37-8c00d04eeace,Every Time I Die,171.59791
TRAGSGF128E0780CA7,One I Love,ARJ7KF01187B98D717,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,274.41587
TRAGSZA128F146A11A,Don't Worry Baby (1999 Digital Remaster),ARIZODP1187B9AD272,4ef7a9e2-2cf5-483a-8616-ef7791a98026,Bryan Ferry,253.12608
TRAGSQU128F145693D,Narcotic,ARU35NK1187FB46CFD,a5f8887e-e178-4969-ba9a-18a64156c42f,Methods Of Mayhem / Scott Kirkland,199.31383
TRAGSFU12903D0D340,Might As Well Laugh,ARWMZYB1187FB480A7,eed28ccb-d0ea-46b0-a664-b18c2a2430c0,The Aftermath,118.30812
TRAGSOA128E078F934,It's A Long Way Around,ARJ2PMY1187FB5B563,16dad944-c492-43dd-88ed-e0b7ac520c40,Burning Spear,185.5473
TRAGSWQ128F428109C,Taps,ARCVMYS12454A51E6E,,The Sun Harbor's Chorus-Documentary Recordings,59.32363
TRAGSWL12903CF67CB,Still I Will,ARU0HTX1187B98B4C6,4bf9b00d-5f32-4b6f-badb-ad7bda086cb9,Lisa Lynne,261.95546
TRAGSNG12903CB73C8,The Force,ARZH3SW1187B98C96E,fc0fa262-6197-4c29-8e22-22f0e369856a,Onyx,317.46567
TRAGSIT128F426F746,Isolate,ARWC3XN1187B9A8D82,bccf45e7-bca3-45c7-ae7b-c8b0ee7e7fa3,ZO2,276.4273
TRAGSIX128F92E0933,Bark At The Moon (Album Version),ARXDOUQ11F50C4A239,,Wednesday 13's Frankenstein Drag Queens From Planet 13,239.20281
TRAGSKH12903CCCAA9,Don't Call Me Andy,ARW2U4O1187FB4408B,ef2d4a1c-195e-41f4-839e-bdfd3f85adc3,Andrew W.K.,165.51138
TRAGSJK128F1491F0A,Who's Your Daddy?,ARI8ECO119B3403C34,c768e73f-2040-4aab-82e9-45e37d5ce4ef,Ed Byrne,330.63138
TRAGACV128F1474DEC,Sag Ihnen Bescheid,AR5BLB01187FB57E99,680355ed-b0be-4181-a758-99c9c0d0674a,Headliners,216.89424
TRAGARS128F427216A,Telephone Song,AR32ETX1187B9A792F,0244ceb5-57dc-4831-aa9c-6a5e5a1c4938,The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan,208.48281
TRAGALM128F4236C86,Bad Dreams,AR0JPOG1187FB37383,3fafb3eb-bd69-4463-b6aa-bf88472b6089,Lyrics Born,200.38485
TRAGAVB128F932585E,Dancer (2007 Digital Remaster),ARX14WH1187FB50649,4735caf5-711e-4042-bb63-a2991420239a,Babe Ruth,365.16526
TRAGAAF128F9338911,This Is How A Heart Breaks,ARY1K701187B9A43A9,a9f0fc9f-13a0-47aa-a7c3-f2d78013f7b6,Joe McBride,291.13424
TRAGACJ128F427118C,Heaven's Hero (Featuring Champion Of Love),ARC28SN1187B989049,1ca94c18-d652-4b25-b169-0611421c7fcc,Greater Vision,252.682
TRAGANK128F428A5CD,Black Lung (Album Version),ARF84A41187B9A34E7,e503a20e-c978-4f7c-82f6-733bffdfe02a,Rancid,113.47546
TRAGAPY128F92F5DDE,Praying For Time,ARAKARO1187B9A1EB6,ccb8f30e-4d71-40c4-8b1d-846dafe73e2c,George Michael,281.33832
TRAGALB128EF3676EC,Crash And Burn [Home Demo],AROBHK51187B9AD82B,199d0ab3-22c0-4c00-b99d-257f591dda1f,Funeral For A Friend,261.14567
TRAGADP128EF341C7F,Bare As You Dare,ART5IUL1187B9B0143,be23dca9-50e8-455d-9029-1372b299aff0,Lady Saw,230.53016
TRAGAQX128F429ABFE,Ilta Oulunjoella,ARVJSJY1250940FA2B,,Tulipunaruusut,209.34485
TRAGAGQ128E0781352,It Only Takes Two To Tango,ARYECDK1187FB45587,a96d82a0-cdca-40bf-b4c8-3d7ec178d85b,The Stranglers,217.96526
TRAGAVU128F427E6E0,Monkey & Turtle,ARYKXSD1187B9A4DAD,f57585d3-5356-4e8d-85cc-5f2a14a0cba2,David Hudson,350.56281
TRAGAVF128F424829B,Don't You Know How Much I Love You,ARGIABO1187FB4B3B5,f5d7d748-256e-4875-a065-78cf2f1e3d39,Ronnie Milsap,151.37914
TRAGAHW12903CA6DBE,Night Time,ARHDHOX122988F500E,,Hot Club Of Detroit,309.96853
TRAGFQG128F42418D5,The Day After (featuring Syleena Johnson) (Explicit Chopped & Screwed Version),ARSE5NP1187B9B98AB,0bc858a1-3573-4216-9423-c96dd8c72919,Twista,200.98567
TRAGFDW128F933A421,Love Is Taking Hold,ARDHNC31187B9A1898,9045db8e-7c03-43ab-aaf3-f21dc1b50bf2,Al Denson,299.33669
TRAGFIS128F14947B0,Love Ain't No Stranger (2003 Digital Remaster),ARASYMJ1187B9ACAF2,5dedf5cf-a598-4408-9556-3bf3f149f3ba,Whitesnake,252.08118
TRAGFJM128F427E764,We Are Not Impartial,AROJAG11187B9B71A3,87c2d990-d33a-496a-a6c4-0acdd240550c,The Chap,170.05669
TRAGFVT128F92ECB5D,Don't Go Away,ARBUOOR1187B997391,ecf9f3a3-35e9-4c58-acaa-e707fba45060,Oasis,289.2273
TRAGFDW128F14682F5,Little Louie Bonus,AR19GQN1187FB3ACF5,24db1a43-a59f-4015-ae37-d52f1907c8f7,The Bucketheads,383.16363
TRAGFUR128E078B8B3,Get It Poppin' [Featuring Nelly]  (Album Version - Exp. Version) [Serban Main 4/20/05],AR2XI6G1187B9AE7DA,a6a4c910-2b22-4a6f-aebe-805b176c47b8,Fat Joe,211.59138
TRAGFPP128E078F34C,Paralyzed,AREHK7O1187B9ADDD7,3e55d51d-687f-4a9d-af96-2fabccf802e5,The Cardigans,296.85506
TRAGFSV12903CE532D,Weekend,ARMYPSO11F50C49252,,Dictators,246.36036
TRAGFOI128F428E060,Atlantic Shore,ARHOCKY11E2835D7CB,06a63579-f1fc-4c4d-80fd-729ffafe06f5,Máire Brennan,244.74077
TRAGONI128F4292FAE,'Ti Monde (LP Version),ARE8RCR1187B996BF2,143d190c-11e8-4ecd-adf7-a68a3ccdaab1,BeauSoleil,268.30322
TRAGOVG128F42A963D,Make Me Bad,ARMBTFC1187FB56343,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,Korn,231.73179
TRAGOKC128F42472B9,Woe is Woman,ARBPRDX1187B9B1CA3,2ac4f142-d8e7-4815-acb6-af9c5b1097ea,The Skabs,121.65179
TRAGOEA128F1456EAA,Revelations:  Visions In A Dream,ARY1VGA1187FB5A39E,825a918f-09fa-40ee-9c27-b0921d48bdbb,Tom Cochrane,208.79628
TRAGOEW128F427A209,Choro II,ARUP17W1187B98CAB9,9d99c378-247c-47a3-94ea-753efa330023,Charlie Byrd / Laurindo Almeida,172.43383
TRAGOJJ128EF3669D8,Vendiste Los Gueyes -Maldita Miseria-,ARPPTNG11F50C482A3,,Mercedes Castro,184.42404
TRAGOUB128F42369BA,Hold On (LP Version),ARHTRR71187B98F305,4ebf21af-d8c8-4536-a3ba-a84b0f6a33b8,Michelle Tumes,265.29914
TRAGOMV128F4274745,An Mouvman,AR05NQH1187B98E875,0efa01aa-2725-48af-a7df-273faa718ed6,Kassav',268.90404
TRAGOQJ128F92F44ED,Money In Da Bank [Screwed],AR1VCLT1187FB4C8AC,30e1fa3d-f70f-434e-9ad0-110d077fce02,Tum Tum,188.94322
TRAGOJT128F930735A,Beaux parleurs,ARXYQYW122988F2066,,Clarisse Lavanant,175.17669
TRAGOVH128F42480F5,Seven Days Of Heaven,ARVVLMQ11F4C8456E4,,Knack,285.51791
TRAGHCM128F9333324,Pour Jane (Live Acoustique),ARZBYDY1187FB46DD7,5cad62bb-d08e-4ed7-9b22-7c2026587fc4,Cali,207.49016
TRAGHBP128E0793AF7,Wrapped Around Your Finger,ARIPLUN1187B99B9F9,9e0e2b01-41db-4008-bd8b-988977d6019a,The Police,313.70404
TRAGHDO12903CD9736,L'a fête komine,ARZKRD01187FB45FD2,ad386f9f-6d5b-4bbe-8bbd-7d5f249b21a7,Edith Lefel,246.30812
TRAGHGU128F92CC064,Raining On The Cold_ Cold Ground,ARDNQ0R1187B9BA1EF,dbfd61ef-fce1-4803-9f18-7bfdd3996508,Lonnie Johnson,298.13506
TRAGHID128F93156AF,Nice Ride,ARHKW8K1187FB4C9A2,ee68644a-4f30-40ce-ac5e-969b5cc1f250,Orbit,254.45832
TRAGHLT12903CAC941,Sugar Coated Lover,ARGF5QG1187B9AC84F,4ee38720-c979-4a68-8969-968300508eea,Geiom Ft. Marita,291.26485
TRAGHHH12903CD1137,Shit 3 Outro,ARM2WL31187B9A3D69,b4a711d8-3a4b-4099-accf-f45b0454f69a,F.l.y.,20.79302
TRAGHTH128F92F676E,Degrees of Freedom,AREOREU1187B99AACD,2c4ecb84-649b-4e55-aaae-bce404395a50,Rhian Sheehan,314.48771
